PU;NAME;WGMS_ID;SURVEY_DATE;REFERENCE_DATE;AREA;ANN_BAL;ANN_BAL_UNC;INVESTIGATOR;SPONS_AGENCY;REFERENCE;REMARKS
GL;NARSSAQ BRAE;233;19839999;19820828;1.43;400;;;;Point data from: Clement, P., Glaciologi på Narssaq Bræ, Massebalance 1981 og 1982, Tech. Rep. 82/5, GGU, Copenhagen, 1982a. In: Machguth et al. (2016), J. Glaciol.;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GL;P-MOUNTAIN;4244;19560912;19550827;2.5;-290;300;;SIPRE;"Griffiths, T. M. (1961); Folia Geographic Danica, 9, 116-126. In: Machguth et al. (2016), J. Glaciol.";Data from the Programme for Monitoring of the Greenland Ice Sheet (PROMICE) were provided by the Geological Survey of Denmark and Greenland (GEUS) at http://www.promice.dk
GL;QAPIARFIUP SER.;238;19810917;19809999;20.85;-40;;;;Point data: Ahlstrøm, A., Ice sheet ablation assessed by observation, remote sensing and modelling, Ph.D. thesis, Faculty of Sciences University of Copenhagen, 2003. In: Machguth et al. (2016), J. Glaciol.;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GL;QAPIARFIUP SER.;238;19820915;19819999;20.85;-50;;;;Point data: Ahlstrøm, A., Ice sheet ablation assessed by observation, remote sensing and modelling, Ph.D. thesis, Faculty of Sciences University of Copenhagen, 2003. In: Machguth et al. (2016), J. Glaciol.;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GL;QAPIARFIUP SER.;238;19830908;19829999;20.85;870;;;;Point data: Ahlstrøm, A., Ice sheet ablation assessed by observation, remote sensing and modelling, Ph.D. thesis, Faculty of Sciences University of Copenhagen, 2003. In: Machguth et al. (2016), J. Glaciol.;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GL;QAPIARFIUP SER.;238;19840901;19839999;20.85;650;;;;Point data: Ahlstrøm, A., Ice sheet ablation assessed by observation, remote sensing and modelling, Ph.D. thesis, Faculty of Sciences University of Copenhagen, 2003. In: Machguth et al. (2016), J. Glaciol.;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GL;QAPIARFIUP SER.;238;19850903;19849999;20.85;-630;;;;Point data: Ahlstrøm, A., Ice sheet ablation assessed by observation, remote sensing and modelling, Ph.D. thesis, Faculty of Sciences University of Copenhagen, 2003. In: Machguth et al. (2016), J. Glaciol.;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GL;QASIGIANNGUIT;4566;20131004;20120922;0.7135;-409;;Jakob Abermann;Greenland Ecosystem Monitoring, Climate Basis;Abermann, J., D. van As, D. Petersen, and M. Nauta, C31B-0281, A new glacier monitoring site in West Greenland, in 2014 Fall Meeting, AGU, San Francisco, CA, 15-19 December, 2014.;only point measurements at stakes
GL;QASIGIANNGUIT;4566;20140903;20131004;0.7135;-324;;Jakob Abermann;Greenland Ecosystem Monitoring, Climate Basis;Abermann, J., D. van As, D. Petersen, and M. Nauta, C31B-0281, A new glacier monitoring site in West Greenland, in 2014 Fall Meeting, AGU, San Francisco, CA, 15-19 December, 2014.;
GL;QASIGIANNGUIT;4566;20150907;20140903;0.7135;217;;Jakob Abermann;Greenland Ecosystem Monitoring, Climate Basis;Abermann, J., D. van As, D. Petersen, and M. Nauta, C31B-0281, A new glacier monitoring site in West Greenland, in 2014 Fall Meeting, AGU, San Francisco, CA, 15-19 December, 2014.;
GL;VALHALTINDE;240;19790915;19780915;;-10;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1! Point data from: Clement, P. (1981-83). In: Machguth et al. (2016), J. Glaciol.;
GL;VALHALTINDE;240;19800915;19790915;;-220;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1! Point data from: Clement, P. (1981-83). In: Machguth et al. (2016), J. Glaciol.;
GL;VALHALTINDE;240;19810903;19809999;1.9;-500;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1! Point data from: Clement, P. (1981-83). In: Machguth et al. (2016), J. Glaciol.;
GL;VALHALTINDE;240;19820904;19810903;1.9;-270;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1! Point data from: Clement, P. (1981-83). In: Machguth et al. (2016), J. Glaciol.;
GL;VALHALTINDE;240;19839999;19820904;1.9;170;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1! Point data from: Clement, P. (1981-83). In: Machguth et al. (2016), J. Glaciol.;
GS;HAMBERG;3937;19589999;19579999;;-254;;;;"Data from Cogley (2008, updated 2013) based on: Smith (1960); J Glaciol, 3, 707-714 p.";
GS;HODGES;2872;19589999;19579999;;-150;;;;"Data from Cogley (2008, updated 2013) based on: Smith (1960); J Glaciol, 3, 707-714 p.";
IN;CHANGMEKHANGPU;1045;19809999;19799999;;-380;;;;"Data from Cogley (2008, updated 2013) based on: Haeberli et al. (1993); Fluctuations of Glaciers (1985-1990), Vol. VI, 296 p. Raina (2009); Himalayan Glaciers: A state-of-art review of glacial studies, glacial retreat and climate change, 56 p.";
IN;CHANGMEKHANGPU;1045;19819999;19809999;4.5;-392;;;;;Data from Dyurgerov, M.(2002): [6] For detailed reference information consult Dyurgerov's Appendix 1!
IN;CHANGMEKHANGPU;1045;19829999;19819999;4.5;-297;;;;;Data from Dyurgerov, M.(2002): [6] For detailed reference information consult Dyurgerov's Appendix 1!
IN;CHANGMEKHANGPU;1045;19839999;19829999;4.5;-291;;;;;Data from Dyurgerov, M.(2002): [6] For detailed reference information consult Dyurgerov's Appendix 1!
IN;CHANGMEKHANGPU;1045;19849999;19839999;4.4;-157;;;;;Data from Dyurgerov, M.(2002): [6] For detailed reference information consult Dyurgerov's Appendix 1!
IN;CHANGMEKHANGPU;1045;19859999;19849999;4.5;-240;;;;;Data from Dyurgerov, M.(2002): [6] For detailed reference information consult Dyurgerov's Appendix 1!
IN;CHANGMEKHANGPU;1045;19860930;19851001;4.5;-72;;;;;Data from Dyurgerov, M.(2002): [6] For detailed reference information consult Dyurgerov's Appendix 1!
IN;CHHOTA SHIGRI;2921;19879999;19869999;;-115;;;;"Data from Cogley (2008, updated 2013) based on: Wagnon et al. (2007); J Glaciol, 53(183), 603-611 p. Raina (2009); Himalayan Glaciers, 56 p. Azam et al. (2012); J Glaciol, 58, 315-324p. Vincent et al. (2013); TC, 7, 569-582p.";
IN;CHHOTA SHIGRI;2921;19889999;19879999;;-195;;;;"Data from Cogley (2008, updated 2013) based on: Wagnon et al. (2007); J Glaciol, 53(183), 603-611 p. Raina (2009); Himalayan Glaciers, 56 p. Azam et al. (2012); J Glaciol, 58, 315-324p. Vincent et al. (2013); TC, 7, 569-582p.";
IN;CHHOTA SHIGRI;2921;20031004;20021004;15.72;-1430;;AL Ramanathan and collegues (see REFs);School of Environmental Science, Jawaharlal Neru University, New Delhi, India;"Azam et al. (2016) Ann. Glaciol; Wagnon et al. (2007, J. Glaciol.), Azam et al. (in comm, Ann. Glaciol.), Ramanathan et al. (2011, Himalayan Glaciology Technical Report), Mandal et al. (2015, EGU-Geophyiscal Research Abstracts)";
IN;CHHOTA SHIGRI;2921;20040922;20031004;15.72;-1240;;Ramanathan A. (SES);SES: School of Environmental Sciences, Jawaharlal Nehru University;"Azam et al. (2016) Ann. Glaciol; Wagnon et al. (2007, J. Glaciol.), Azam et al. (in comm, Ann. Glaciol.), Ramanathan et al. (2011, Himalayan Glaciology Technical Report), Mandal et al. (2015, EGU-Geophyiscal Research Abstracts)";
IN;CHHOTA SHIGRI;2921;20051003;20040922;15.72;130;;Ramanathan A. (SES);SES: School of Environmental Sciences, Jawaharlal Nehru University;"Azam et al. (2016) Ann. Glaciol; Wagnon et al. (2007, J. Glaciol.), Azam et al. (in comm, Ann. Glaciol.), Ramanathan et al. (2011, Himalayan Glaciology Technical Report), Mandal et al. (2015, EGU-Geophyiscal Research Abstracts)";
IN;CHHOTA SHIGRI;2921;20060930;20051003;15.72;-1430;;Ramanathan A. (SES), Azam F. (LGGE);LGGE: Laboratoire de Glaciologie et Géophysique de l'Environnement, CNRS & Université Joseph Fourier Grenoble, SES: School of Environmental Sciences, Jawaharlal Nehru University;"Azam et al. (2016) Ann. Glaciol; Wagnon et al. (2007, J. Glaciol.), Azam et al. (in comm, Ann. Glaciol.), Ramanathan et al. (2011, Himalayan Glaciology Technical Report), Mandal et al. (2015, EGU-Geophyiscal Research Abstracts)";
IN;CHHOTA SHIGRI;2921;20079999;20069999;;-1000;;Ramanathan A. (SES), Azam F. (LGGE);LGGE: Laboratoire de Glaciologie et Géophysique de l'Environnement, CNRS & Université Joseph Fourier Grenoble, SES: School of Environmental Sciences, Jawaharlal Nehru University;"Azam et al. (2016) Ann. Glaciol; Azam et al. (2012, J. Glaciol.), Azam et al. (in comm, Ann. Glaciol.), Ramanathan et al. (2011, Himalayan Glaciology Technical Report), Mandal et al. (2015, EGU-Geophyiscal Research Abstracts)";
IN;CHHOTA SHIGRI;2921;20089999;20079999;;-950;;Ramanathan A. (SES), Azam F. (LGGE);LGGE: Laboratoire de Glaciologie et Géophysique de l'Environnement, CNRS & Université Joseph Fourier Grenoble, SES: School of Environmental Sciences, Jawaharlal Nehru University;"Azam et al. (2016) Ann. Glaciol; Azam et al. (2012, J. Glaciol.), Azam et al. (in comm, Ann. Glaciol.), Ramanathan et al. (2011, Himalayan Glaciology Technical Report), Mandal et al. (2015, EGU-Geophyiscal Research Abstracts)";
IN;CHHOTA SHIGRI;2921;20099999;20089999;;120;;Ramanathan A. (SES), Azam F. (LGGE);LGGE: Laboratoire de Glaciologie et Géophysique de l'Environnement, CNRS & Université Joseph Fourier Grenoble, SES: School of Environmental Sciences, Jawaharlal Nehru University;"Azam et al. (2016) Ann. Glaciol; Azam et al. (2012, J. Glaciol.), Azam et al. (in comm, Ann. Glaciol.), Ramanathan et al. (2011, Himalayan Glaciology Technical Report), Mandal et al. (2015, EGU-Geophyiscal Research Abstracts)";
IN;CHHOTA SHIGRI;2921;20109999;20099999;;320;;Azam F. (LGGE), Ramanathan A. (LGGE);LGGE: Laboratoire de Glaciologie et Géophysique de l'Environnement, CNRS & Université Joseph Fourier Grenoble;"Azam et al. (2016) Ann. Glaciol; Azam et al. (2012, J. Glaciol.), Azam et al. (in comm, Ann. Glaciol.), Ramanathan et al. (2011, Himalayan Glaciology Technical Report), Mandal et al. (2015, EGU-Geophyiscal Research Abstracts)";
IN;CHHOTA SHIGRI;2921;20119999;20109999;;60;;Ramanathan A. (JNU/SES);JNU/SES: School of Environmental Sciences, Jawaharlal Nehru University;"Azam et al. (2016) Ann. Glaciol; Vincent et al. (2013, The Cryosphere), Azam et al. (in comm, Ann. Glaciol.), Ramanathan et al. (2011, Himalayan Glaciology Technical Report), Mandal et al. (2015, EGU-Geophyiscal Research Abstracts)";
IN;CHHOTA SHIGRI;2921;20129999;20119999;;-460;;Ramanathan A. (JNU/SES);JNU/SES: School of Environmental Sciences, Jawaharlal Nehru University;"Azam et al. (2016) Ann. Glaciol; Azam et al. (2013, Ann. Glaciol.), Azam et al. (in comm, Ann. Glaciol.), Ramanathan et al. (2011, Himalayan Glaciology Technical Report), Mandal et al. (2015, EGU-Geophyiscal Research Abstracts)";
IN;CHHOTA SHIGRI;2921;20139999;20129999;;-770;;Ramanathan A. (JNU/SES);JNU/SES: School of Environmental Sciences, Jawaharlal Nehru University;"Azam et al. (2016) Ann. Glaciol; Azam et al. (2014, The Cryosphere), Azam et al. (in comm, Ann. Glaciol.), Ramanathan et al. (2011, Himalayan Glaciology Technical Report), Mandal et al. (2015, EGU-Geophyiscal Research Abstracts)";
IN;CHHOTA SHIGRI;2921;20149999;20139999;;-80;;Ramanathan A. (JNU/SES);JNU/SES: School of Environmental Sciences, Jawaharlal Nehru University;"Azam et al. (2016) Ann. Glaciol; Azam et al. (in comm, Ann. Glaciol.), Ramanathan et al. (2011, Himalayan Glaciology Technical Report), Mandal et al. (2015, EGU-Geophyiscal Research Abstracts)";
IN;CHORABARI;3640;20049999;20039999;;-740;;;;"Data from Cogley (2008, updated 2013) based on: Dobhal et al. (2013); J Glaciol, 59(217), 961-971 p.";
IN;CHORABARI;3640;20059999;20049999;;-790;;;;"Data from Cogley (2008, updated 2013) based on: Dobhal et al. (2013); J Glaciol, 59(217), 961-971 p.";
IN;CHORABARI;3640;20069999;20059999;;-820;;;;"Data from Cogley (2008, updated 2013) based on: Dobhal et al. (2013); J Glaciol, 59(217), 961-971 p.";
IN;CHORABARI;3640;20079999;20069999;;-750;;;;"Data from Cogley (2008, updated 2013) based on: Dobhal et al. (2013); J Glaciol, 59(217), 961-971 p.";
IN;CHORABARI;3640;20089999;20079999;;-670;;;;"Data from Cogley (2008, updated 2013) based on: Dobhal et al. (2013); J Glaciol, 59(217), 961-971 p.";
IN;CHORABARI;3640;20099999;20089999;;-670;;;;"Data from Cogley (2008, updated 2013) based on: Dobhal et al. (2013); J Glaciol, 59(217), 961-971 p.";
IN;CHORABARI;3640;20109999;20099999;;-650;;;;"Data from Cogley (2008, updated 2013) based on: Dobhal et al. (2013); J Glaciol, 59(217), 961-971 p.";
IN;DOKRIANI;3454;19939999;19929999;;-220;;;;;Dobhal et al. (2008), Bulletin of Glaciological Research
IN;DOKRIANI;3454;19949999;19939999;;-230;;;;;Dobhal et al. (2008), Bulletin of Glaciological Research
IN;DOKRIANI;3454;19979999;19949999;;-310;;;;;Dobhal et al. (2008), Bulletin of Glaciological Research
IN;DOKRIANI;3454;19989999;19979999;;-340;;;;;Dobhal et al. (2008), Bulletin of Glaciological Research
IN;DOKRIANI;3454;19999999;19989999;;-460;;;;;Dobhal et al. (2008), Bulletin of Glaciological Research
IN;DOKRIANI;3454;20009999;19999999;;-380;;;;;Dobhal et al. (2008), Bulletin of Glaciological Research
IN;DUNAGIRI;1047;19859999;19849999;;-760;;;;"Data from Cogley (2008, updated 2013) based on: Haeberli et al. (1993); Fluctuations of Glaciers (1985-1990), Vol. VI, 296 p. Raina (2009); Himalayan Glaciers: A state-of-art review of glacial studies, glacial retreat and climate change, 56 p.";
IN;DUNAGIRI;1047;19860930;19851001;2.56;-945;;;;;Data from Dyurgerov, M.(2002): [6] For detailed reference information consult Dyurgerov's Appendix 1!
IN;DUNAGIRI;1047;19870930;19861001;2.56;-1038;;;;;Data from Dyurgerov, M.(2002): [6] For detailed reference information consult Dyurgerov's Appendix 1!
IN;DUNAGIRI;1047;19880930;19871001;2.56;-1289;;;;;Data from Dyurgerov, M.(2002): [6] For detailed reference information consult Dyurgerov's Appendix 1!
IN;DUNAGIRI;1047;19890930;19881001;2.56;-976;;;;;Data from Dyurgerov, M.(2002): [6] For detailed reference information consult Dyurgerov's Appendix 1!
IN;DUNAGIRI;1047;19900930;19891001;2.56;-1235;;;;;Data from Dyurgerov, M.(2002): [6] For detailed reference information consult Dyurgerov's Appendix 1!
IN;GARA;3928;19759999;19749999;;480;;;;"Data from Cogley (2008, updated 2013) based on: Vohra et al. (1980); Mat Glyat Iss, 38, 208-212 p. Kulkarni (1992); J Glaciol,38,101-104p. Raina et al.(1977),J Glaciol,18,415-423p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GARA;3928;19769999;19759999;;260;;;;"Data from Cogley (2008, updated 2013) based on: Vohra et al. (1980); Mat Glyat Iss, 38, 208-212 p. Kulkarni (1992); J Glaciol,38,101-104p. Raina et al.(1977),J Glaciol,18,415-423p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GARA;3928;19779999;19769999;;-840;;;;"Data from Cogley (2008, updated 2013) based on: Vohra et al. (1980); Mat Glyat Iss, 38, 208-212 p. Kulkarni (1992); J Glaciol,38,101-104p. Raina et al.(1977),J Glaciol,18,415-423p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GARA;3928;19789999;19779999;;-890;;;;"Data from Cogley (2008, updated 2013) based on: Vohra et al. (1980); Mat Glyat Iss, 38, 208-212 p. Kulkarni (1992); J Glaciol,38,101-104p. Raina et al.(1977),J Glaciol,18,415-423p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GARA;3928;19799999;19789999;;-660;;;;"Data from Cogley (2008, updated 2013) based on: Vohra et al. (1980); Mat Glyat Iss, 38, 208-212 p. Kulkarni (1992); J Glaciol,38,101-104p. Raina et al.(1977),J Glaciol,18,415-423p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GARA;3928;19809999;19799999;;-690;;;;"Data from Cogley (2008, updated 2013) based on: Vohra et al. (1980); Mat Glyat Iss, 38, 208-212 p. Kulkarni (1992); J Glaciol,38,101-104p. Raina et al.(1977),J Glaciol,18,415-423p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GARA;3928;19819999;19809999;;-200;;;;"Data from Cogley (2008, updated 2013) based on: Vohra et al. (1980); Mat Glyat Iss, 38, 208-212 p. Kulkarni (1992); J Glaciol,38,101-104p. Raina et al.(1977),J Glaciol,18,415-423p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GARA;3928;19829999;19819999;;60;;;;"Data from Cogley (2008, updated 2013) based on: Vohra et al. (1980); Mat Glyat Iss, 38, 208-212 p. Kulkarni (1992); J Glaciol,38,101-104p. Raina et al.(1977),J Glaciol,18,415-423p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GARA;3928;19839999;19829999;;70;;;;"Data from Cogley (2008, updated 2013) based on: Vohra et al. (1980); Mat Glyat Iss, 38, 208-212 p. Kulkarni (1992); J Glaciol,38,101-104p. Raina et al.(1977),J Glaciol,18,415-423p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GOR GARANG;3929;19779999;19769999;;-680;;;;"Data from Cogley (2008, updated 2013) based on: Kulkarni (1992); J Glaciol, 38, 101-104 p. Kaul et al. (1982); J Glaciol, 28, 107-115 p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GOR GARANG;3929;19789999;19779999;;-610;;;;"Data from Cogley (2008, updated 2013) based on: Kulkarni (1992); J Glaciol, 38, 101-104 p. Kaul et al. (1982); J Glaciol, 28, 107-115 p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GOR GARANG;3929;19799999;19789999;;-250;;;;"Data from Cogley (2008, updated 2013) based on: Kulkarni (1992); J Glaciol, 38, 101-104 p. Kaul et al. (1982); J Glaciol, 28, 107-115 p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GOR GARANG;3929;19809999;19799999;;-495;;;;"Data from Cogley (2008, updated 2013) based on: Kulkarni (1992); J Glaciol, 38, 101-104 p. Kaul et al. (1982); J Glaciol, 28, 107-115 p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GOR GARANG;3929;19819999;19809999;;-985;;;;"Data from Cogley (2008, updated 2013) based on: Kulkarni (1992); J Glaciol, 38, 101-104 p. Kaul et al. (1982); J Glaciol, 28, 107-115 p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GOR GARANG;3929;19829999;19819999;;265;;;;"Data from Cogley (2008, updated 2013) based on: Kulkarni (1992); J Glaciol, 38, 101-104 p. Kaul et al. (1982); J Glaciol, 28, 107-115 p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GOR GARANG;3929;19839999;19829999;;50;;;;"Data from Cogley (2008, updated 2013) based on: Kulkarni (1992); J Glaciol, 38, 101-104 p. Kaul et al. (1982); J Glaciol, 28, 107-115 p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GOR GARANG;3929;19849999;19839999;;-765;;;;"Data from Cogley (2008, updated 2013) based on: Kulkarni (1992); J Glaciol, 38, 101-104 p. Kaul et al. (1982); J Glaciol, 28, 107-115 p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;GOR GARANG;3929;19859999;19849999;;-425;;;;"Data from Cogley (2008, updated 2013) based on: Kulkarni (1992); J Glaciol, 38, 101-104 p. Kaul et al. (1982); J Glaciol, 28, 107-115 p. Raina (2009); Himalayan Glaciers, 56 p.";
IN;HAMTAH;3044;20010930;20010801;3.462;-1654;10;Data compiled by C.V. Sangewar.;"Glaciology Division; Geological Survey of India; Lucknow; India.";;
